game,seed,teamset,adaptive_persistent,adaptive_reset,full,intentional,p1_resp_obs,p1_p_play_num,p1_p_disc_num,p1_p_play_color,p1_p_disc_color,p1_giving_obs,p1_giving_play_bias,p1_giving_color_bias,p1_giving_conservatism,p1_giving_coverage,p2_resp_obs,p2_p_play_num,p2_p_disc_num,p2_p_play_color,p2_p_disc_color,p2_giving_obs,p2_giving_play_bias,p2_giving_color_bias,p2_giving_conservatism,p2_giving_coverage,p3_resp_obs,p3_p_play_num,p3_p_disc_num,p3_p_play_color,p3_p_disc_color,p3_giving_obs,p3_giving_play_bias,p3_giving_color_bias,p3_giving_conservatism,p3_giving_coverage,ma50_adaptive_persistent,ma50_adaptive_reset,ma50_full,ma50_intentional,diff_persistent_reset,diff_persistent_full,diff_persistent_intentional
188,1205740565,5,14,14,13,14,482,0.3345323741007194,0.5827338129496403,0.26666666666666666,0.6285714285714286,130,0.8423076923076922,0.6153846153846154,7.030769230769231,0.37115384615384617,693,0.45057471264367815,0.07126436781609195,0.4621212121212121,0.09848484848484848,1517,0.6539771478795873,0.24983520105471324,5.473302570863546,0.37008349813227864,743,0.6811989100817438,0.04087193460490463,0.7198952879581152,0.013089005235602094,1032,0.6638404392764857,0.7751937984496124,5.308139534883721,0.3656330749354004,13.74,13.54,13.26,12.5,0,1,0
189,1205740566,5,12,13,12,14,485,0.3333333333333333,0.5842293906810035,0.2688679245283019,0.6273584905660378,131,0.8435114503816793,0.6183206106870229,7.030534351145038,0.37213740458015265,699,0.4510250569476082,0.07061503416856492,0.462406015037594,0.09774436090225563,1527,0.6540602488539623,0.24950884086444008,5.472167648984938,0.3707705741104563,746,0.6793478260869565,0.04076086956521739,0.7213541666666666,0.013020833333333334,1035,0.6638486312399355,0.77487922705314,5.3072463768115945,0.36578099838969397,13.7,13.52,13.22,12.52,-1,0,-2
190,1205740567,5,15,15,15,12,488,0.33214285714285713,0.5857142857142857,0.26635514018691586,0.6308411214953271,132,0.8446969696969696,0.6212121212121212,7.03030303030303,0.3731060606060606,700,0.4510250569476082,0.07061503416856492,0.4606741573033708,0.09737827715355805,1537,0.6531663413576233,0.2498373454782043,5.471047495120365,0.37128605508566476,753,0.6783783783783783,0.04054054054054054,0.7249357326478149,0.012853470437017995,1037,0.6644969463195113,0.7743490838958534,5.30665380906461,0.3655576984892317,13.7,13.54,13.26,12.52,0,0,3
191,1205740568,5,15,13,13,11,489,0.33451957295373663,0.5836298932384342,0.26635514018691586,0.6308411214953271,132,0.8446969696969696,0.6212121212121212,7.03030303030303,0.3731060606060606,707,0.451685393258427,0.0696629213483146,0.458955223880597,0.09701492537313433,1540,0.6528679653679657,0.25,5.470779220779221,0.3715367965367966,758,0.6774193548387096,0.04032258064516129,0.7270408163265306,0.012755102040816327,1044,0.6643518518518517,0.7758620689655172,5.305555555555555,0.3655012771392081,13.74,13.56,13.22,12.52,2,2,4
192,1205740569,5,13,14,13,13,492,0.3333333333333333,0.5851063829787234,0.2638888888888889,0.6296296296296297,133,0.8458646616541352,0.6165413533834586,7.030075187969925,0.37406015037593987,715,0.45111111111111113,0.06888888888888889,0.46494464944649444,0.0959409594095941,1544,0.6529037132987913,0.25,5.47020725388601,0.3721934369602764,761,0.6774193548387096,0.04032258064516129,0.7240506329113924,0.012658227848101266,1052,0.6650031685678073,0.7747148288973384,5.303231939163498,0.3658111533586818,13.7,13.54,13.24,12.54,-1,0,0
193,1205740570,5,12,13,12,14,495,0.3321554770318021,0.5865724381625441,0.26146788990825687,0.6284403669724771,134,0.8470149253731343,0.6194029850746269,7.029850746268656,0.373134328358209,719,0.4481236203090508,0.0684326710816777,0.46691176470588236,0.09558823529411764,1552,0.6540485395189006,0.24935567010309279,5.469072164948454,0.3722079037800688,768,0.6764705882352942,0.040106951871657755,0.7275,0.0125,1056,0.6646938131313131,0.7755681818181818,5.302083333333333,0.36608270202020193,13.66,13.54,13.22,12.5,-1,0,-2
194,1205740571,5,15,13,16,10,496,0.3345070422535211,0.5845070422535211,0.26146788990825687,0.6284403669724771,135,0.8481481481481481,0.6148148148148148,7.029629629629629,0.37407407407407406,725,0.44956140350877194,0.06798245614035088,0.4690909090909091,0.09454545454545454,1559,0.6547466324567033,0.24951892238614495,5.4688903143040415,0.3724609792602096,772,0.6763925729442971,0.03978779840848806,0.7281795511221946,0.012468827930174564,1061,0.6653314483191957,0.7737983034872762,5.300659754948162,0.36624253848570526,13.7,13.52,13.32,12.44,2,-1,5
195,1205740572,5,15,14,12,13,499,0.3356643356643357,0.583916083916084,0.2602739726027397,0.6301369863013698,135,0.8481481481481481,0.6148148148148148,7.029629629629629,0.37407407407407406,730,0.4466230936819172,0.06971677559912855,0.4729241877256318,0.09386281588447654,1567,0.655232929164008,0.2501595405232929,5.467772814294831,0.3726334822378218,778,0.6763157894736842,0.042105263157894736,0.7277227722772277,0.012376237623762377,1064,0.6662750626566416,0.7734962406015038,5.299812030075188,0.36591478696741847,13.68,13.52,13.28,12.44,1,3,2
196,1205740573,5,14,11,12,10,501,0.3344947735191638,0.5853658536585366,0.2590909090909091,0.6318181818181818,136,0.8492647058823528,0.6102941176470589,7.029411764705882,0.375,735,0.44685466377440347,0.06941431670281996,0.475,0.09642857142857143,1573,0.6559122695486335,0.2498410680228862,5.466624284806103,0.3723246450519178,784,0.6762402088772846,0.04177545691906005,0.7272727272727273,0.012285012285012284,1070,0.6667445482866043,0.7738317757009345,5.299065420560748,0.36549844236760115,13.68,13.4,13.28,12.4,3,2,4
197,1205740574,5,16,12,14,13,504,0.33217993079584773,0.5882352941176471,0.2579185520361991,0.6334841628959276,137,0.8503649635036495,0.6058394160583942,7.029197080291971,0.3759124087591241,742,0.45161290322580644,0.06881720430107527,0.4734982332155477,0.09540636042402827,1580,0.6561708860759496,0.25,5.465822784810126,0.3720991561181435,788,0.6787564766839378,0.04145077720207254,0.7279411764705882,0.012254901960784314,1074,0.66752017380509,0.7737430167597765,5.297951582867784,0.36530105524518924,13.78,13.42,13.28,12.42,4,2,3
198,1205740575,5,14,13,12,12,504,0.33217993079584773,0.5882352941176471,0.2579185520361991,0.6334841628959276,138,0.8514492753623187,0.6086956521739131,7.028985507246377,0.375,746,0.45085470085470086,0.06837606837606838,0.47183098591549294,0.09507042253521127,1589,0.6571743234738833,0.24984266834487098,5.466331025802392,0.37219425215019936,793,0.6812339331619537,0.04113110539845758,0.7292682926829268,0.012195121951219513,1078,0.66643475572047,0.7736549165120594,5.298701298701299,0.36510513296227576,13.76,13.34,13.22,12.4,1,2,2
199,1205740576,5,12,13,10,13,506,0.3310344827586207,0.5896551724137931,0.25675675675675674,0.6306306306306306,139,0.8453237410071941,0.6115107913669064,7.028776978417266,0.37410071942446044,749,0.4520255863539446,0.06823027718550106,0.47202797202797203,0.0944055944055944,1595,0.6573145245559042,0.2501567398119122,5.466457680250784,0.37220480668756534,798,0.680306905370844,0.04092071611253197,0.7312348668280871,0.012106537530266344,1084,0.6659747847478474,0.7739852398523985,5.2988929889298895,0.36492927429274286,13.7,13.36,13.18,12.42,-1,2,-1
200,1205740577,5,14,14,10,13,507,0.3333333333333333,0.5876288659793815,0.25675675675675674,0.6306306306306306,140,0.8464285714285713,0.6142857142857143,7.0285714285714285,0.3732142857142857,750,0.4531914893617021,0.06808510638297872,0.47202797202797203,0.0944055944055944,1604,0.657263092269327,0.2506234413965087,5.466957605985037,0.3724542809642561,800,0.6785714285714286,0.04081632653061224,0.7294685990338164,0.012077294685990338,1092,0.666590354090354,0.7747252747252747,5.2967032967032965,0.3640873015873015,13.74,13.42,13.1,12.42,0,4,1
201,1205740578,5,12,15,13,13,510,0.33447098976109213,0.5870307167235495,0.2600896860986547,0.6278026905829597,140,0.8464285714285713,0.6142857142857143,7.0285714285714285,0.3732142857142857,753,0.45222929936305734,0.07006369426751592,0.4722222222222222,0.09375,1609,0.6567743940335615,0.25108763206960844,5.466128029832194,0.3725398798425524,807,0.6775818639798489,0.042821158690176324,0.7307692307692307,0.01201923076923077,1098,0.6661353976927747,0.7750455373406193,5.295992714025501,0.3636915604128718,13.72,13.44,13.06,12.46,-3,-1,-1
202,1205740579,5,12,12,14,11,515,0.3333333333333333,0.5884353741496599,0.2599118942731278,0.6299559471365639,141,0.8475177304964538,0.6170212765957447,7.028368794326241,0.3723404255319149,755,0.451271186440678,0.06991525423728813,0.47058823529411764,0.09342560553633218,1619,0.6577619929997944,0.25138974675725756,5.463866584311304,0.3724006588429072,814,0.6758793969849246,0.04271356783919598,0.7322274881516587,0.011848341232227487,1100,0.6658333333333333,0.7745454545454545,5.296363636363636,0.3634848484848484,13.66,13.38,13.06,12.48,0,-2,1
203,1205740580,5,14,14,13,11,516,0.3333333333333333,0.5884353741496599,0.25877192982456143,0.631578947368421,142,0.8485915492957745,0.6126760563380281,7.028169014084507,0.3732394366197183,760,0.45263157894736844,0.06947368421052631,0.47079037800687284,0.09278350515463918,1629,0.6571004706363825,0.2504604051565378,5.463474524248005,0.37210967873951306,815,0.6758793969849246,0.04271356783919598,0.7328605200945626,0.01182033096926714,1105,0.666892911010558,0.7737556561085973,5.295927601809955,0.3634238310708898,13.7,13.38,13.02,12.42,0,1,3
204,1205740581,5,15,15,13,14,517,0.33220338983050846,0.5898305084745763,0.25877192982456143,0.631578947368421,143,0.8496503496503496,0.6153846153846154,7.027972027972028,0.3723776223776224,763,0.453781512605042,0.06932773109243698,0.4709897610921502,0.09215017064846416,1637,0.6564345347179804,0.25045815516188147,5.463042150274893,0.37227652209326006,822,0.6708229426433915,0.04239401496259352,0.7330210772833724,0.0117096018735363,1108,0.6664410348977136,0.7743682310469314,5.2951263537906135,0.36334235860409136,13.76,13.44,13.08,12.46,0,2,1
205,1205740582,5,15,12,11,11,519,0.3310810810810811,0.5912162162162162,0.2576419213973799,0.6331877729257642,143,0.8496503496503496,0.6153846153846154,7.027972027972028,0.3723776223776224,765,0.45397489539748953,0.06903765690376569,0.4709897610921502,0.09215017064846416,1643,0.6570805437208362,0.25015216068167984,5.463177115033475,0.3724386285250558,830,0.674074074074074,0.04197530864197531,0.7354988399071926,0.01160092807424594,1112,0.6667416067146282,0.7751798561151079,5.294064748201439,0.3633842925659472,13.78,13.42,13.04,12.44,3,4,4
206,1205740583,5,13,14,14,11,522,0.3277591973244147,0.5953177257525084,0.2576419213973799,0.6331877729257642,144,0.8506944444444443,0.6180555555555556,7.027777777777778,0.3715277777777778,770,0.4553014553014553,0.06860706860706861,0.46779661016949153,0.09152542372881356,1651,0.6569250959014742,0.24954572986069049,5.461538461538462,0.3727538865334141,837,0.6756756756756757,0.04176904176904177,0.7362385321100917,0.011467889908256881,1114,0.6673399162178336,0.774685816876122,5.293536804308797,0.3634051466187911,13.78,13.42,13.06,12.42,-1,-1,2
207,1205740584,5,13,12,15,15,523,0.32666666666666666,0.5966666666666667,0.2576419213973799,0.6331877729257642,145,0.8517241379310344,0.6137931034482759,7.027586206896552,0.3724137931034483,778,0.45790554414784396,0.07186858316221766,0.468013468013468,0.09427609427609428,1656,0.6573570853462162,0.25,5.46256038647343,0.37268518518518523,841,0.6748166259168704,0.04156479217603912,0.7351598173515982,0.01141552511415525,1121,0.6685251263752602,0.775200713648528,5.293487957181088,0.3631430270591733,13.78,13.4,13.06,12.46,1,-2,-2
208,1205740585,5,13,14,15,13,531,0.32459016393442625,0.5967213114754099,0.2543103448275862,0.6336206896551724,145,0.8517241379310344,0.6137931034482759,7.027586206896552,0.3724137931034483,783,0.4569672131147541,0.07377049180327869,0.4717607973421927,0.09302325581395349,1660,0.6581827309236952,0.25,5.462650602409639,0.3726907630522089,843,0.6748166259168704,0.04156479217603912,0.7318181818181818,0.011363636363636364,1130,0.6698377581120943,0.7716814159292036,5.292035398230088,0.36320058997050136,13.76,13.38,13.08,12.48,-1,-2,0
209,1205740586,5,15,11,12,12,532,0.3235294117647059,0.5980392156862745,0.2543103448275862,0.6336206896551724,146,0.8527397260273971,0.6095890410958904,7.027397260273973,0.3715753424657534,785,0.45714285714285713,0.07346938775510205,0.4717607973421927,0.09302325581395349,1669,0.6585280607149994,0.25104853205512284,5.462552426602756,0.3727781106450969,846,0.675609756097561,0.041463414634146344,0.7307692307692307,0.011312217194570135,1136,0.6707012910798121,0.7711267605633803,5.29137323943662,0.363262910798122,13.76,13.36,13.0,12.46,4,3,3
210,1205740587,5,15,14,14,15,535,0.3257328990228013,0.5960912052117264,0.25213675213675213,0.6324786324786325,146,0.8527397260273971,0.6095890410958904,7.027397260273973,0.3715753424657534,789,0.4563894523326572,0.07302231237322515,0.4735099337748344,0.09271523178807947,1677,0.6580699662095014,0.25104353011329755,5.460942158616577,0.37263963426754126,847,0.6763990267639902,0.0413625304136253,0.7307692307692307,0.011312217194570135,1143,0.6705307669874598,0.7716535433070866,5.290463692038495,0.36278798483522884,13.76,13.36,13.0,12.52,1,1,0
211,1205740588,5,13,13,16,13,536,0.3246753246753247,0.5941558441558441,0.25213675213675213,0.6324786324786325,147,0.8537414965986394,0.6054421768707483,7.0272108843537415,0.3707482993197279,792,0.45564516129032256,0.07258064516129033,0.4735099337748344,0.09271523178807947,1688,0.6571386255924174,0.2505924170616114,5.462677725118484,0.3725315955766193,851,0.6763285024154589,0.04106280193236715,0.7313769751693002,0.011286681715575621,1148,0.6687717770034843,0.7726480836236934,5.29006968641115,0.362732288037166,13.78,13.38,13.04,12.52,0,-3,0
212,1205740589,5,11,15,15,12,541,0.32371794871794873,0.5961538461538461,0.251063829787234,0.6340425531914894,147,0.8537414965986394,0.6054421768707483,7.0272108843537415,0.3707482993197279,797,0.45490981963927857,0.07214428857715431,0.47039473684210525,0.09210526315789473,1695,0.6570796460176995,0.25073746312684364,5.4619469026548675,0.372173058013766,853,0.6771084337349398,0.04096385542168675,0.7297297297297297,0.01126126126126126,1157,0.6678910976663786,0.7726879861711322,5.288677614520311,0.3627196773264188,13.7,13.4,13.16,12.5,-4,-4,-1
213,1205740590,5,11,11,13,12,545,0.321656050955414,0.5955414012738853,0.2489451476793249,0.6329113924050633,149,0.848993288590604,0.610738255033557,7.026845637583893,0.3691275167785235,802,0.45617529880478086,0.07370517928286853,0.4673202614379085,0.09477124183006536,1698,0.6568021201413432,0.2502944640753828,5.462308598351001,0.3725461327051433,854,0.6771084337349398,0.04096385542168675,0.7303370786516854,0.011235955056179775,1167,0.6698800342759211,0.7720651242502142,5.29305912596401,0.36175378463296193,13.64,13.32,13.16,12.54,0,-2,-1
214,1205740591,5,13,15,14,14,548,0.3186119873817035,0.5993690851735016,0.2489451476793249,0.6329113924050633,150,0.8499999999999999,0.6066666666666667,7.026666666666666,0.37,810,0.45956607495069035,0.07297830374753451,0.4627831715210356,0.10032362459546926,1702,0.6573149236192718,0.2508813160987074,5.4618096357226795,0.372698785742264,858,0.6786570743405276,0.0407673860911271,0.7315436241610739,0.011185682326621925,1173,0.6691531685137823,0.7723785166240409,5.291560102301791,0.3622477976697925,13.6,13.34,13.22,12.54,-2,-1,-1
215,1205740592,5,15,14,14,12,549,0.3186119873817035,0.5993690851735016,0.24789915966386555,0.634453781512605,151,0.8509933774834437,0.6026490066225165,7.026490066225166,0.37251655629139074,813,0.4588235294117647,0.07254901960784314,0.4627831715210356,0.10032362459546926,1712,0.6556172118380067,0.2505841121495327,5.461448598130841,0.3728582554517134,862,0.6794258373205742,0.04066985645933014,0.7311111111111112,0.011111111111111112,1177,0.6690031152647975,0.7731520815632965,5.290569243840272,0.36207873123760964,13.6,13.36,13.22,12.52,1,1,3
216,1205740593,5,14,13,13,13,552,0.321875,0.596875,0.24789915966386555,0.634453781512605,151,0.8509933774834437,0.6026490066225165,7.026490066225166,0.37251655629139074,817,0.4571984435797665,0.07392996108949416,0.4627831715210356,0.10032362459546926,1719,0.6552743843319764,0.2513089005235602,5.461314717859221,0.3729396936203219,864,0.6778042959427207,0.0405727923627685,0.7317073170731707,0.011086474501108648,1185,0.6691279887482419,0.7746835443037975,5.291139240506329,0.3615330520393811,13.7,13.44,13.24,12.58,1,1,1
217,1205740594,5,13,12,10,11,555,0.32087227414330216,0.5950155763239875,0.25,0.6291666666666667,151,0.8509933774834437,0.6026490066225165,7.026490066225166,0.37251655629139074,820,0.45542635658914726,0.0755813953488372,0.4612903225806452,0.1,1726,0.6550308999613755,0.2514484356894554,5.461761297798378,0.3731653147933565,868,0.6761904761904762,0.04047619047619048,0.7334801762114538,0.011013215859030838,1191,0.6688357122865939,0.7741393786733837,5.290512174643157,0.36202071088720955,13.66,13.36,13.2,12.52,1,3,2
218,1205740595,5,13,13,13,12,560,0.31790123456790126,0.5987654320987654,0.24793388429752067,0.628099173553719,152,0.8486842105263158,0.6052631578947368,7.026315789473684,0.37335526315789475,823,0.45454545454545453,0.07543520309477757,0.46474358974358976,0.09935897435897435,1733,0.6555587613002505,0.25216387766878245,5.462204270051933,0.37295633775726106,868,0.6761904761904762,0.04047619047619048,0.7334801762114538,0.011013215859030838,1200,0.6695138888888889,0.7741666666666667,5.29,0.3624305555555555,13.62,13.3,13.18,12.48,0,0,1
219,1205740596,5,15,12,12,12,560,0.31790123456790126,0.5987654320987654,0.24793388429752067,0.628099173553719,153,0.8496732026143791,0.6078431372549019,7.026143790849673,0.37254901960784315,828,0.4576923076923077,0.075,0.46178343949044587,0.09872611464968153,1742,0.6552334481438964,0.2525832376578645,5.46211251435132,0.3728951396861845,873,0.6729857819905213,0.04265402843601896,0.7352297592997812,0.010940919037199124,1205,0.6700553250345781,0.775103734439834,5.288796680497925,0.36237897648686024,13.62,13.28,13.14,12.5,3,3,3
220,1205740597,5,11,12,14,12,563,0.3159509202453988,0.6012269938650306,0.24691358024691357,0.6296296296296297,155,0.8467741935483871,0.6064516129032258,7.025806451612903,0.3758064516129032,832,0.4578544061302682,0.07471264367816093,0.4620253164556962,0.10126582278481013,1749,0.6545168667810182,0.2532875929102344,5.464265294453973,0.37326091099676006,878,0.6713615023474179,0.04225352112676056,0.7358078602620087,0.010917030567685589,1210,0.6697658402203857,0.7743801652892562,5.289256198347108,0.36274104683195585,13.58,13.24,13.16,12.44,-1,-3,-1
221,1205740598,5,13,12,12,13,568,0.3130699088145897,0.6048632218844985,0.24489795918367346,0.6285714285714286,156,0.8477564102564102,0.6089743589743589,7.0256410256410255,0.375,833,0.4588910133843212,0.0745697896749522,0.4620253164556962,0.10126582278481013,1760,0.6538352272727277,0.2534090909090909,5.466477272727273,0.37305871212121217,880,0.6697892271662763,0.04215456674473068,0.7342047930283224,0.010893246187363835,1216,0.6698876096491228,0.774671052631579,5.290296052631579,0.36280153508771923,13.54,13.22,13.08,12.42,1,1,0
222,1205740599,5,17,16,16,13,570,0.3151515151515151,0.603030303030303,0.24796747967479674,0.6260162601626016,156,0.8477564102564102,0.6089743589743589,7.0256410256410255,0.375,833,0.4588910133843212,0.0745697896749522,0.4620253164556962,0.10126582278481013,1769,0.6539005087620128,0.252119841718485,5.467495760316563,0.372856604484643,882,0.6705607476635514,0.04205607476635514,0.7347826086956522,0.010869565217391304,1224,0.6709558823529411,0.7736928104575164,5.28921568627451,0.3630855119825707,13.62,13.22,13.14,12.4,1,1,4
223,1205740600,5,16,16,12,14,572,0.31626506024096385,0.5993975903614458,0.24796747967479674,0.6260162601626016,157,0.8487261146496815,0.6050955414012739,7.025477707006369,0.37579617834394907,833,0.4588910133843212,0.0745697896749522,0.4620253164556962,0.10126582278481013,1779,0.6532227843357695,0.2540753232152895,5.467116357504215,0.37343076634813566,889,0.6682134570765661,0.04176334106728538,0.7327586206896551,0.01293103448275862,1228,0.6708061889250814,0.7744299674267101,5.2882736156351795,0.3629207383279044,13.64,13.3,13.12,12.48,0,4,2
224,1205740601,5,14,13,12,13,572,0.31626506024096385,0.5993975903614458,0.24796747967479674,0.6260162601626016,158,0.8496835443037974,0.6012658227848101,7.025316455696203,0.37658227848101267,841,0.4573055028462998,0.07400379506641366,0.465625,0.1,1786,0.6540220231429641,0.2541993281075028,5.467525195968645,0.37378686076894363,890,0.6682134570765661,0.04176334106728538,0.7333333333333333,0.012903225806451613,1236,0.6718581445523192,0.7734627831715211,5.288025889967638,0.36320118662351664,13.6,13.3,13.1,12.5,1,2,1
225,1205740602,5,14,15,16,15,578,0.31547619047619047,0.6011904761904762,0.2540322580645161,0.6209677419354839,158,0.8496835443037974,0.6012658227848101,7.025316455696203,0.37658227848101267,844,0.4555765595463138,0.07372400756143667,0.4672897196261682,0.09968847352024922,1792,0.654064360119048,0.2533482142857143,5.466517857142857,0.3742094494047619,896,0.6705069124423964,0.041474654377880185,0.7307692307692307,0.01282051282051282,1241,0.6715686274509802,0.7727639000805802,5.287671232876712,0.36334944936878855,13.64,13.28,13.16,12.58,-1,-2,-1
226,1205740603,5,15,14,11,11,582,0.31563421828908556,0.6017699115044248,0.25301204819277107,0.6224899598393574,158,0.8496835443037974,0.6012658227848101,7.025316455696203,0.37658227848101267,847,0.45660377358490567,0.07358490566037736,0.4674922600619195,0.09907120743034056,1800,0.6531018518518522,0.2544444444444444,5.466111111111111,0.3739351851851852,900,0.671264367816092,0.041379310344827586,0.732484076433121,0.012738853503184714,1247,0.6715450414327718,0.7722534081796311,5.290296712109062,0.36340550654905096,13.66,13.26,13.1,12.56,1,4,4
227,1205740604,5,13,13,14,12,585,0.3128654970760234,0.6052631578947368,0.25301204819277107,0.6224899598393574,158,0.8496835443037974,0.6012658227848101,7.025316455696203,0.37658227848101267,848,0.455743879472693,0.07344632768361582,0.4674922600619195,0.09907120743034056,1810,0.6514732965009211,0.2541436464088398,5.464640883977901,0.3746316758747698,907,0.6689497716894978,0.0410958904109589,0.7305263157894737,0.01263157894736842,1251,0.6705968558486542,0.7721822541966427,5.289368505195843,0.3634425792699173,13.66,13.26,13.12,12.54,0,-1,1
228,1205740605,5,10,11,11,13,588,0.311046511627907,0.6075581395348837,0.252,0.624,158,0.8496835443037974,0.6012658227848101,7.025316455696203,0.37658227848101267,850,0.4540337711069418,0.07317073170731707,0.4674922600619195,0.09907120743034056,1822,0.6506586169045008,0.2535675082327113,5.4676180021953895,0.3749085254299305,910,0.6704545454545454,0.04090909090909091,0.7289915966386554,0.012605042016806723,1256,0.6679272823779192,0.7707006369426752,5.29140127388535,0.36358811040339695,13.6,13.24,13.1,12.56,-1,-1,-3
229,1205740606,5,13,14,12,12,591,0.30835734870317005,0.6080691642651297,0.252,0.624,159,0.85062893081761,0.5974842767295597,7.0251572327044025,0.37735849056603776,853,0.4542056074766355,0.07289719626168224,0.4691358024691358,0.09876543209876543,1832,0.6509279475982536,0.2549126637554585,5.466703056768559,0.3746360989810772,915,0.669683257918552,0.04072398190045249,0.7265135699373695,0.012526096033402923,1258,0.668455219925808,0.7710651828298887,5.290937996820349,0.36340752517223096,13.6,13.28,13.1,12.54,-1,1,1
230,1205740607,5,12,11,13,13,594,0.3074712643678161,0.6091954022988506,0.25,0.626984126984127,159,0.85062893081761,0.5974842767295597,7.0251572327044025,0.37735849056603776,856,0.45251396648044695,0.07262569832402235,0.4707692307692308,0.09846153846153846,1838,0.6512513601741026,0.2546245919477693,5.46626768226333,0.3743652520856003,920,0.6704288939051919,0.040632054176072234,0.7267080745341615,0.014492753623188406,1265,0.6687088274044795,0.7723320158102767,5.2901185770750985,0.3629776021080368,13.56,13.26,13.1,12.56,1,-1,-1
231,1205740608,5,13,15,16,11,595,0.30659025787965616,0.6103151862464183,0.25,0.626984126984127,160,0.8453125,0.6,7.025,0.3765625,861,0.45185185185185184,0.07222222222222222,0.4740061162079511,0.09785932721712538,1845,0.6512195121951222,0.2552845528455285,5.466124661246613,0.3741644083107498,923,0.6696629213483146,0.04044943820224719,0.7272727272727273,0.014462809917355372,1273,0.6700052369730295,0.7714061272584446,5.289866457187745,0.3626603822990311,13.52,13.32,13.14,12.52,-2,-3,2
232,1205740609,5,13,14,13,12,597,0.30659025787965616,0.6103151862464183,0.24803149606299213,0.6259842519685039,160,0.8453125,0.6,7.025,0.3765625,866,0.45202952029520294,0.07380073800738007,0.4696969696969697,0.09696969696969697,1854,0.6523732470334415,0.2551240560949299,5.467098166127292,0.37419093851132684,928,0.668903803131991,0.040268456375838924,0.728952772073922,0.014373716632443531,1278,0.670905059989567,0.7715179968701096,5.290297339593114,0.36241523213354193,13.52,13.32,13.14,12.52,-1,0,1
233,1205740610,5,14,14,13,13,601,0.30484330484330485,0.6096866096866097,0.24609375,0.625,161,0.8462732919254659,0.6024844720496895,7.024844720496894,0.37577639751552794,871,0.45054945054945056,0.07509157509157509,0.47129909365558914,0.09667673716012085,1858,0.6520452099031219,0.2545748116254037,5.466092572658773,0.37419268030139935,931,0.6696428571428571,0.04017857142857143,0.7300613496932515,0.014314928425357873,1286,0.672952306894764,0.7698289269051322,5.289269051321928,0.3628823224468636,13.52,13.3,13.14,12.54,0,1,1
234,1205740611,5,13,14,13,11,607,0.3050847457627119,0.6073446327683616,0.25096525096525096,0.6216216216216216,162,0.8472222222222222,0.6049382716049383,7.0246913580246915,0.375,873,0.44972577696526506,0.07495429616087751,0.46987951807228917,0.0963855421686747,1867,0.6507766470273167,0.2544188537761114,5.465452597750402,0.37479914301017675,934,0.6696230598669624,0.03991130820399113,0.7300613496932515,0.014314928425357873,1292,0.6736971104231165,0.7685758513931888,5.290247678018575,0.362938596491228,13.56,13.36,13.16,12.5,-1,0,2
235,1205740612,5,14,15,12,10,609,0.3050847457627119,0.6073446327683616,0.25287356321839083,0.6206896551724138,163,0.848159509202454,0.6012269938650306,7.024539877300613,0.37576687116564417,879,0.4482758620689655,0.07441016333938294,0.47305389221556887,0.09580838323353294,1872,0.6511752136752139,0.2537393162393162,5.464743589743589,0.374599358974359,938,0.6710816777041942,0.039735099337748346,0.7311608961303462,0.014256619144602852,1298,0.6732794042116075,0.7688751926040062,5.288906009244992,0.3629943502824858,13.52,13.38,13.1,12.42,-1,2,4
236,1205740613,5,13,14,12,13,613,0.3025210084033613,0.6106442577030813,0.25190839694656486,0.6221374045801527,164,0.8490853658536586,0.6036585365853658,7.024390243902439,0.375,882,0.4484629294755877,0.07414104882459313,0.4746268656716418,0.0955223880597015,1879,0.650878126663119,0.2538584353379457,5.464076636508781,0.3746673762639702,943,0.6681318681318681,0.041758241758241756,0.7307692307692307,0.01417004048582996,1303,0.6735098490662572,0.7689946277820414,5.2877973906369915,0.36352008186236884,13.54,13.36,13.06,12.42,-1,1,0
237,1205740614,5,16,14,12,13,613,0.3025210084033613,0.6106442577030813,0.25190839694656486,0.6221374045801527,165,0.85,0.6,7.024242424242424,0.37424242424242427,886,0.45045045045045046,0.07387387387387387,0.47181008902077154,0.09792284866468842,1887,0.6505034446210919,0.2538420773714891,5.463698993110758,0.3745363010068892,949,0.6695842450765864,0.04157549234135667,0.7329317269076305,0.014056224899598393,1309,0.6741151005856887,0.7685255920550038,5.28724216959511,0.3639546727782021,13.6,13.4,13.04,12.46,2,4,3
238,1205740615,5,15,13,14,12,616,0.30362116991643456,0.6100278551532033,0.25475285171102663,0.6197718631178707,165,0.85,0.6,7.024242424242424,0.37424242424242427,890,0.4506283662477558,0.07360861759425494,0.4749262536873156,0.09734513274336283,1895,0.6498680738786282,0.2532981530343008,5.464379947229552,0.37467018469656993,953,0.6710239651416122,0.04139433551198257,0.732,0.014,1314,0.6749746321664128,0.7671232876712328,5.286910197869102,0.3642820903094875,13.62,13.38,13.06,12.42,2,1,3
