game,seed,teamset,adaptive_persistent,adaptive_reset,full,intentional,p1_resp_obs,p1_p_play_num,p1_p_disc_num,p1_p_play_color,p1_p_disc_color,p1_giving_obs,p1_giving_play_bias,p1_giving_color_bias,p1_giving_conservatism,p1_giving_coverage,p2_resp_obs,p2_p_play_num,p2_p_disc_num,p2_p_play_color,p2_p_disc_color,p2_giving_obs,p2_giving_play_bias,p2_giving_color_bias,p2_giving_conservatism,p2_giving_coverage,p3_resp_obs,p3_p_play_num,p3_p_disc_num,p3_p_play_color,p3_p_disc_color,p3_giving_obs,p3_giving_play_bias,p3_giving_color_bias,p3_giving_conservatism,p3_giving_coverage,ma50_adaptive_persistent,ma50_adaptive_reset,ma50_full,ma50_intentional,diff_persistent_reset,diff_persistent_full,diff_persistent_intentional
153,1205740530,3,13,16,16,13,517,0.7407407407407407,0.2551440329218107,0.8535714285714285,0.14285714285714285,77,0.9415584415584416,0.12987012987012986,7.025974025974026,0.43506493506493504,616,0.8763250883392226,0.024734982332155476,0.9410029498525073,0.014749262536873156,1119,0.7067322013702713,0.2225201072386059,3.5335120643431637,0.3728775692582663,377,0.04294478527607362,0.6441717791411042,0.08636363636363636,0.40454545454545454,1200,0.579513888888889,0.6941666666666667,3.385,0.3792361111111111,15.46,15.2,14.3,14.06,-3,-3,0
154,1205740531,3,16,12,12,16,521,0.7428571428571429,0.2530612244897959,0.851063829787234,0.1453900709219858,77,0.9415584415584416,0.12987012987012986,7.025974025974026,0.43506493506493504,622,0.8784722222222222,0.024305555555555556,0.9411764705882353,0.014705882352941176,1125,0.707851851851852,0.2222222222222222,3.533333333333333,0.37266666666666665,380,0.04242424242424243,0.6424242424242425,0.08597285067873303,0.4072398190045249,1208,0.5792632450331128,0.6945364238410596,3.392384105960265,0.37900110375275936,15.44,15.12,14.32,14.08,4,4,0
155,1205740532,3,15,14,16,16,524,0.7408906882591093,0.2550607287449393,0.8515901060070671,0.14487632508833923,77,0.9415584415584416,0.12987012987012986,7.025974025974026,0.43506493506493504,623,0.8784722222222222,0.024305555555555556,0.9413489736070382,0.01466275659824047,1138,0.7072349150556533,0.21968365553602812,3.5342706502636205,0.37199765670767426,381,0.04242424242424243,0.6424242424242425,0.09009009009009009,0.40540540540540543,1216,0.5799753289473686,0.6957236842105263,3.388157894736842,0.3789747807017544,15.4,15.06,14.3,14.1,1,-1,-1
156,1205740533,3,14,13,15,15,525,0.7379032258064516,0.25806451612903225,0.8515901060070671,0.14487632508833923,78,0.9423076923076923,0.1282051282051282,7.0256410256410255,0.4391025641025641,627,0.8793103448275862,0.02413793103448276,0.9416909620991254,0.014577259475218658,1146,0.7084060500290869,0.22164048865619546,3.5401396160558463,0.3711460151250727,383,0.04216867469879518,0.6385542168674698,0.08968609865470852,0.4080717488789238,1225,0.5806122448979594,0.6955102040816327,3.391020408163265,0.37843537414965983,15.4,15.02,14.28,14.12,1,-1,-1
157,1205740534,3,15,16,15,14,525,0.7379032258064516,0.25806451612903225,0.8515901060070671,0.14487632508833923,79,0.930379746835443,0.12658227848101267,7.025316455696203,0.43670886075949367,631,0.8797250859106529,0.024054982817869417,0.9421965317919075,0.014450867052023121,1152,0.7090567129629631,0.2222222222222222,3.545138888888889,0.3705150462962963,383,0.04216867469879518,0.6385542168674698,0.08968609865470852,0.4080717488789238,1236,0.5807038834951458,0.6949838187702265,3.3980582524271843,0.378101402373247,15.4,15.02,14.28,14.14,-1,0,1
158,1205740535,3,17,15,13,16,527,0.7379032258064516,0.25806451612903225,0.8526315789473684,0.14385964912280702,79,0.930379746835443,0.12658227848101267,7.025316455696203,0.43670886075949367,636,0.8809523809523809,0.023809523809523808,0.9425287356321839,0.014367816091954023,1160,0.708477011494253,0.22241379310344828,3.543103448275862,0.3698994252873563,386,0.041916167664670656,0.6407185628742516,0.08888888888888889,0.4088888888888889,1243,0.5814561544650042,0.6950925181013676,3.398230088495575,0.3783856261732368,15.44,15.04,14.24,14.18,2,4,1
159,1205740536,3,15,16,13,14,532,0.736,0.26,0.8541666666666666,0.1423611111111111,79,0.930379746835443,0.12658227848101267,7.025316455696203,0.43670886075949367,638,0.8779661016949153,0.023728813559322035,0.9426934097421203,0.014326647564469915,1167,0.7102256498143389,0.22193658954584405,3.543273350471294,0.37003713224792917,389,0.041666666666666664,0.6428571428571429,0.0881057268722467,0.40969162995594716,1251,0.5805355715427659,0.6962430055955235,3.3972821742605914,0.37796429523048225,15.48,15.06,14.24,14.16,-1,2,1
160,1205740537,3,15,15,16,15,537,0.7370517928286853,0.2589641434262948,0.8527397260273972,0.14383561643835616,80,0.93125,0.125,7.025,0.434375,645,0.88,0.023333333333333334,0.9430199430199431,0.014245014245014245,1173,0.7108553566354079,0.22250639386189258,3.5396419437340154,0.3698493890309747,393,0.047058823529411764,0.6352941176470588,0.09170305676855896,0.4104803493449782,1258,0.5804848966613674,0.6947535771065183,3.398251192368839,0.3780471648118707,15.44,15.04,14.3,14.14,0,-1,0
161,1205740538,3,16,16,15,15,543,0.7411764705882353,0.2549019607843137,0.8537414965986394,0.14285714285714285,81,0.9320987654320988,0.12345679012345678,7.0246913580246915,0.4382716049382716,650,0.8782894736842105,0.023026315789473683,0.9431818181818182,0.014204545454545454,1179,0.7106304778060505,0.2222222222222222,3.5351993214588635,0.36945151258128356,396,0.04678362573099415,0.6374269005847953,0.09523809523809523,0.4069264069264069,1265,0.5808300395256919,0.6956521739130435,3.3960474308300395,0.37832674571805003,15.42,15.1,14.28,14.18,0,1,1
162,1205740539,3,16,17,16,14,546,0.7421875,0.25390625,0.8547297297297297,0.14189189189189189,81,0.9320987654320988,0.12345679012345678,7.0246913580246915,0.4382716049382716,656,0.8790849673202614,0.02287581699346405,0.9438202247191011,0.014044943820224719,1184,0.7100225225225227,0.22212837837837837,3.5304054054054053,0.3700028153153153,397,0.046511627906976744,0.6337209302325582,0.09523809523809523,0.4069264069264069,1273,0.5809766954700185,0.6967792615868028,3.395129615082482,0.3786986122021471,15.42,15.12,14.32,14.16,-1,0,2
163,1205740540,3,16,17,10,10,549,0.7421875,0.25390625,0.8528428093645485,0.14381270903010032,82,0.9329268292682927,0.12195121951219512,7.024390243902439,0.43902439024390244,658,0.8798701298701299,0.022727272727272728,0.9438202247191011,0.014044943820224719,1191,0.7114469633361322,0.22082283795130142,3.5331654072208227,0.3703470472991883,403,0.04597701149425287,0.6379310344827587,0.10638297872340426,0.40425531914893614,1279,0.5805968204326298,0.6958561376075059,3.394057857701329,0.3786812614021371,15.42,15.1,14.22,14.06,-1,6,6
164,1205740541,3,18,17,15,15,551,0.7421875,0.25390625,0.8538205980066446,0.14285714285714285,82,0.9329268292682927,0.12195121951219512,7.024390243902439,0.43902439024390244,666,0.8814102564102564,0.022435897435897436,0.9444444444444444,0.013888888888888888,1195,0.7124128312412833,0.2200836820083682,3.5372384937238492,0.3699442119944212,405,0.045714285714285714,0.64,0.1059322033898305,0.4025423728813559,1287,0.5824268324268327,0.6961926961926962,3.393939393939394,0.37826987826987823,15.46,15.14,14.22,14.08,1,3,3
165,1205740542,3,14,16,12,14,556,0.7392996108949417,0.25680933852140075,0.8524590163934426,0.14426229508196722,83,0.9337349397590361,0.12048192771084337,7.024096385542169,0.4397590361445783,671,0.8817891373801917,0.022364217252396165,0.945054945054945,0.013736263736263736,1203,0.7133555001385427,0.2194513715710723,3.546134663341646,0.3699778331947908,407,0.045454545454545456,0.6363636363636364,0.10548523206751055,0.4008438818565401,1295,0.5815315315315317,0.6965250965250965,3.3992277992277993,0.37805662805662804,15.42,15.14,14.12,14.08,-2,2,0
166,1205740543,3,17,17,13,15,561,0.7413127413127413,0.2548262548262548,0.8538961038961039,0.14285714285714285,83,0.9337349397590361,0.12048192771084337,7.024096385542169,0.4397590361445783,672,0.8821656050955414,0.022292993630573247,0.945054945054945,0.013736263736263736,1214,0.71169686985173,0.2215815485996705,3.539538714991763,0.3707440966501922,408,0.04519774011299435,0.6384180790960452,0.10548523206751055,0.4008438818565401,1302,0.5807091653865849,0.6973886328725039,3.400153609831029,0.3777521761392729,15.5,15.24,14.1,14.1,0,4,2
167,1205740544,3,16,17,14,14,567,0.7452471482889734,0.2509505703422053,0.8516129032258064,0.14516129032258066,84,0.9345238095238095,0.11904761904761904,7.023809523809524,0.44047619047619047,677,0.8801261829652997,0.022082018927444796,0.9453551912568307,0.01366120218579235,1220,0.7131147540983609,0.22049180327868853,3.536065573770492,0.37056010928961747,409,0.04519774011299435,0.6384180790960452,0.10504201680672269,0.39915966386554624,1309,0.5811688311688313,0.6974789915966386,3.3957219251336896,0.37802393684746627,15.48,15.28,14.08,14.12,-1,2,2
168,1205740545,3,14,15,14,16,568,0.7452471482889734,0.2509505703422053,0.8520900321543409,0.14469453376205788,85,0.9352941176470588,0.11764705882352941,7.023529411764706,0.4411764705882353,681,0.8808777429467085,0.0219435736677116,0.9456521739130435,0.01358695652173913,1225,0.71265306122449,0.22040816326530613,3.537142857142857,0.37047619047619046,410,0.0449438202247191,0.6404494382022472,0.10504201680672269,0.39915966386554624,1319,0.5804270912307306,0.6967399545109931,3.396512509476876,0.3780010108668183,15.44,15.28,14.04,14.16,-1,0,-2
169,1205740546,3,16,14,12,16,571,0.7471698113207547,0.2490566037735849,0.8525641025641025,0.14423076923076922,85,0.9352941176470588,0.11764705882352941,7.023529411764706,0.4411764705882353,687,0.881619937694704,0.021806853582554516,0.946236559139785,0.013440860215053764,1229,0.7127746135069164,0.22050447518307567,3.5435313262815296,0.3706943314347708,414,0.0446927374301676,0.6368715083798883,0.1037344398340249,0.3983402489626556,1327,0.580130620447124,0.6978146194423511,3.3986435568952524,0.3777945239889475,15.42,15.3,14.04,14.18,2,4,0
170,1205740547,3,15,17,13,15,576,0.7490636704119851,0.24719101123595505,0.8507936507936508,0.14603174603174604,86,0.936046511627907,0.12790697674418605,7.023255813953488,0.438953488372093,689,0.881619937694704,0.021806853582554516,0.946524064171123,0.013368983957219251,1237,0.7136890326057668,0.2198868229587712,3.548100242522231,0.37153058474804634,419,0.044444444444444446,0.6333333333333333,0.10612244897959183,0.39591836734693875,1333,0.5805201300325084,0.6969242310577645,3.4013503375843963,0.37778194548637156,15.44,15.34,14.04,14.26,-2,2,0
171,1205740548,3,18,15,16,17,583,0.7527675276752768,0.24354243542435425,0.8522012578616353,0.14465408805031446,86,0.936046511627907,0.12790697674418605,7.023255813953488,0.438953488372093,692,0.8819875776397516,0.021739130434782608,0.9468085106382979,0.013297872340425532,1244,0.7148981779206861,0.21945337620578778,3.5506430868167205,0.3712486602357985,421,0.04419889502762431,0.6353591160220995,0.10569105691056911,0.3983739837398374,1339,0.5812795618620863,0.6967886482449589,3.4032860343539957,0.3779561862086134,15.48,15.34,14.14,14.34,3,2,1
172,1205740549,3,15,17,14,14,588,0.7545787545787546,0.24175824175824176,0.8504672897196262,0.14641744548286603,86,0.936046511627907,0.12790697674418605,7.023255813953488,0.438953488372093,695,0.8827160493827161,0.021604938271604937,0.946949602122016,0.013262599469496022,1251,0.714894750865974,0.2182254196642686,3.5523581135091926,0.3709698907540634,424,0.04395604395604396,0.6373626373626373,0.10483870967741936,0.3951612903225806,1346,0.5823427439326401,0.6968796433878157,3.4041604754829122,0.3782194155522536,15.48,15.38,14.14,14.3,-2,1,1
173,1205740550,3,16,17,14,15,592,0.7545787545787546,0.24175824175824176,0.8523076923076923,0.14461538461538462,87,0.9252873563218391,0.13793103448275862,7.022988505747127,0.4367816091954023,696,0.8827160493827161,0.021604938271604937,0.9470899470899471,0.013227513227513227,1257,0.7150623176876162,0.21877486077963404,3.5592680986475735,0.37178467250066294,428,0.043478260869565216,0.6413043478260869,0.104,0.396,1354,0.5814869522402759,0.6971935007385525,3.409896602658789,0.3783850320039389,15.46,15.42,14.18,14.28,-1,2,1
174,1205740551,3,14,15,14,12,597,0.7536231884057971,0.2427536231884058,0.8532110091743119,0.1437308868501529,87,0.9252873563218391,0.13793103448275862,7.022988505747127,0.4367816091954023,702,0.8810975609756098,0.021341463414634148,0.9473684210526315,0.013157894736842105,1261,0.7149088025376686,0.21887390959555908,3.559080095162569,0.3717948717948718,428,0.043478260869565216,0.6413043478260869,0.104,0.396,1364,0.5812561094819161,0.6986803519061584,3.404692082111437,0.3781769305962854,15.46,15.42,14.14,14.22,-1,0,2
175,1205740552,3,16,15,14,16,604,0.7562724014336918,0.24014336917562723,0.851963746223565,0.14501510574018128,88,0.9261363636363636,0.13636363636363635,7.0227272727272725,0.4375,706,0.8821752265861027,0.021148036253776436,0.94750656167979,0.013123359580052493,1264,0.7150580168776373,0.21835443037974683,3.560126582278481,0.3720991561181434,433,0.043010752688172046,0.6451612903225806,0.10276679841897234,0.391304347826087,1373,0.581694586064579,0.697742170429716,3.407865986890022,0.37824714736586545,15.48,15.44,14.1,14.22,1,2,0
176,1205740553,3,14,14,14,12,610,0.7553191489361702,0.24113475177304963,0.8532934131736527,0.1437125748502994,89,0.9269662921348315,0.1348314606741573,7.022471910112359,0.4353932584269663,710,0.8832335329341318,0.020958083832335328,0.9476439790575916,0.013089005235602094,1270,0.7144356955380579,0.21968503937007874,3.5535433070866143,0.37230971128608925,435,0.0425531914893617,0.648936170212766,0.10276679841897234,0.391304347826087,1380,0.5816425120772949,0.6978260869565217,3.408695652173913,0.37850241545893715,15.46,15.42,14.08,14.2,0,0,2
177,1205740554,3,15,14,15,13,614,0.7570422535211268,0.23943661971830985,0.8511904761904762,0.14583333333333334,89,0.9269662921348315,0.1348314606741573,7.022471910112359,0.4353932584269663,711,0.8835820895522388,0.020895522388059702,0.9476439790575916,0.013089005235602094,1276,0.7142110762800419,0.22021943573667713,3.5517241379310347,0.37232236154649945,436,0.042328042328042326,0.6507936507936508,0.10276679841897234,0.391304347826087,1391,0.5821950635034749,0.6987778576563624,3.410496046010065,0.37802540138988733,15.42,15.36,14.06,14.18,1,0,2
178,1205740555,3,15,15,14,15,620,0.7491289198606271,0.24738675958188153,0.8525073746312685,0.14454277286135694,90,0.9277777777777778,0.13333333333333333,7.022222222222222,0.4361111111111111,712,0.8835820895522388,0.020895522388059702,0.9477806788511749,0.013054830287206266,1287,0.7139342139342141,0.22144522144522144,3.549339549339549,0.3726366226366226,439,0.041884816753926704,0.6492146596858639,0.10236220472440945,0.38976377952755903,1395,0.5826762246117086,0.6982078853046595,3.4100358422939068,0.3778375149342891,15.38,15.32,14.14,14.18,0,1,0
179,1205740556,3,12,15,12,15,623,0.7491289198606271,0.24738675958188153,0.8508771929824561,0.14619883040935672,90,0.9277777777777778,0.13333333333333333,7.022222222222222,0.4361111111111111,714,0.8835820895522388,0.020895522388059702,0.948051948051948,0.012987012987012988,1293,0.7137148749677753,0.22351121423047177,3.5583913379737044,0.3722608919824697,440,0.041884816753926704,0.6492146596858639,0.10588235294117647,0.38823529411764707,1405,0.5822064056939503,0.697508896797153,3.4192170818505336,0.3779952550415183,15.32,15.36,14.12,14.2,-3,0,-3
180,1205740557,3,18,16,11,16,626,0.75,0.2465277777777778,0.8488372093023255,0.14825581395348839,91,0.9230769230769231,0.14285714285714285,7.021978021978022,0.4368131868131868,720,0.8820058997050148,0.02064896755162242,0.9483204134366925,0.012919896640826873,1297,0.7130557697250065,0.2235929067077872,3.554356206630686,0.3722693395014135,441,0.041666666666666664,0.6510416666666666,0.10588235294117647,0.38823529411764707,1414,0.5809759547383312,0.698019801980198,3.4151343705799153,0.37788778877887785,15.38,15.38,14.06,14.24,2,7,2
181,1205740558,3,14,10,14,15,630,0.7482758620689656,0.2482758620689655,0.8497109826589595,0.14739884393063585,91,0.9230769230769231,0.14285714285714285,7.021978021978022,0.4368131868131868,724,0.8797653958944281,0.020527859237536656,0.9485861182519281,0.012853470437017995,1308,0.7120285423037718,0.22247706422018348,3.5565749235474007,0.3721967380224261,443,0.04145077720207254,0.6528497409326425,0.10546875,0.38671875,1421,0.5795214637579171,0.6980999296270233,3.4152005629838142,0.3776096645554773,15.34,15.22,14.04,14.24,4,0,-1
182,1205740559,3,17,15,15,14,633,0.7491408934707904,0.24742268041237114,0.8505747126436781,0.14655172413793102,91,0.9230769230769231,0.14285714285714285,7.021978021978022,0.4368131868131868,728,0.880466472303207,0.02040816326530612,0.948849104859335,0.01278772378516624,1316,0.7120694022289769,0.22188449848024316,3.553951367781155,0.37284701114488344,444,0.04145077720207254,0.6528497409326425,0.10505836575875487,0.38910505836575876,1429,0.5797760671798462,0.6997900629811057,3.4142757172848146,0.3775950548168882,15.48,15.24,14.06,14.22,2,2,3
183,1205740560,3,14,13,11,14,635,0.75,0.2465753424657534,0.8510028653295129,0.14613180515759314,91,0.9230769230769231,0.14285714285714285,7.021978021978022,0.4368131868131868,733,0.881159420289855,0.020289855072463767,0.949238578680203,0.012690355329949238,1323,0.7132149155958681,0.2222222222222222,3.5563114134542704,0.37276392038296796,445,0.041237113402061855,0.654639175257732,0.10505836575875487,0.38910505836575876,1438,0.578697264719518,0.6995827538247567,3.4165507649513214,0.37783959202596196,15.44,15.18,14.0,14.2,1,3,0
184,1205740561,3,15,16,15,14,640,0.7508532423208191,0.24573378839590443,0.8498583569405099,0.14730878186968838,91,0.9230769230769231,0.14285714285714285,7.021978021978022,0.4368131868131868,734,0.8815028901734104,0.02023121387283237,0.949238578680203,0.012690355329949238,1332,0.7129004004004005,0.22072072072072071,3.5533033033033035,0.3726851851851852,446,0.041025641025641026,0.6564102564102564,0.10505836575875487,0.38910505836575876,1448,0.5774631675874771,0.6982044198895028,3.4109116022099446,0.37845303867403307,15.42,15.2,13.98,14.22,-1,0,1
185,1205740562,3,15,16,12,14,643,0.7517006802721088,0.24489795918367346,0.8507042253521127,0.14647887323943662,92,0.9239130434782609,0.14130434782608695,7.021739130434782,0.43478260869565216,743,0.8828571428571429,0.02,0.949874686716792,0.012531328320802004,1335,0.7135455680399502,0.2209737827715356,3.552808988764045,0.3725967540574282,447,0.04081632653061224,0.6581632653061225,0.10505836575875487,0.38910505836575876,1456,0.5780677655677657,0.6978021978021978,3.412087912087912,0.37860576923076916,15.42,15.26,13.92,14.2,-1,3,1
186,1205740563,3,16,14,17,16,648,0.7550335570469798,0.24161073825503357,0.851123595505618,0.14606741573033707,93,0.9247311827956989,0.13978494623655913,7.021505376344086,0.4327956989247312,750,0.8845070422535212,0.01971830985915493,0.9501246882793017,0.012468827930174564,1342,0.715039741679086,0.22056631892697467,3.5506706408345754,0.3728887232985593,449,0.04060913705583756,0.6598984771573604,0.10465116279069768,0.3875968992248062,1462,0.5762653898768811,0.6976744186046512,3.4103967168262654,0.3793889648882808,15.44,15.26,14.0,14.22,2,-1,0
187,1205740564,3,14,16,14,15,650,0.7550335570469798,0.24161073825503357,0.8519553072625698,0.1452513966480447,93,0.9247311827956989,0.13978494623655913,7.021505376344086,0.4327956989247312,755,0.8851540616246498,0.0196078431372549,0.9504950495049505,0.012376237623762377,1348,0.7163081107814047,0.2195845697329377,3.5497032640949553,0.3723417408506429,450,0.04060913705583756,0.6598984771573604,0.10424710424710425,0.38996138996138996,1471,0.5761386811692728,0.699524133242692,3.4106050305914346,0.37978699297530016,15.42,15.28,13.94,14.28,-2,0,-1
188,1205740565,3,18,16,17,16,654,0.7566666666666667,0.24,0.8527777777777777,0.14444444444444443,93,0.9247311827956989,0.13978494623655913,7.021505376344086,0.4327956989247312,756,0.8851540616246498,0.0196078431372549,0.9506172839506173,0.012345679012345678,1354,0.7160881339241754,0.21861152141802068,3.550221565731167,0.3719842442146725,450,0.04060913705583756,0.6598984771573604,0.10424710424710425,0.38996138996138996,1482,0.5748987854251014,0.6997300944669366,3.413630229419703,0.3801731893837156,15.44,15.3,14.02,14.34,2,1,2
189,1205740566,3,17,16,15,13,655,0.7566666666666667,0.24,0.853185595567867,0.1440443213296399,94,0.925531914893617,0.13829787234042554,7.0212765957446805,0.43617021276595747,761,0.8864265927977839,0.019390581717451522,0.9507389162561576,0.012315270935960592,1359,0.7171326956095169,0.21780721118469462,3.5533480500367918,0.3722712779004169,452,0.04060913705583756,0.6598984771573604,0.10344827586206896,0.39080459770114945,1492,0.5747319034852548,0.7004021447721179,3.4101876675603218,0.38047363717604993,15.48,15.32,14.08,14.32,1,2,4
190,1205740567,3,17,17,13,17,659,0.7582781456953642,0.23841059602649006,0.8539944903581267,0.14325068870523416,95,0.9263157894736842,0.1368421052631579,7.021052631578947,0.4394736842105263,764,0.8867403314917127,0.019337016574585635,0.9509803921568627,0.012254901960784314,1369,0.7182249817384954,0.2176771365960555,3.553688823959094,0.3728390552714877,454,0.04060913705583756,0.6598984771573604,0.10646387832699619,0.38783269961977185,1497,0.5751503006012025,0.700066800267201,3.4081496325985303,0.38037185482075253,15.48,15.4,14.04,14.42,0,4,0
191,1205740568,3,14,16,12,10,664,0.7573770491803279,0.23934426229508196,0.8547945205479452,0.14246575342465753,95,0.9263157894736842,0.1368421052631579,7.021052631578947,0.4394736842105263,766,0.8867403314917127,0.019337016574585635,0.9512195121951219,0.012195121951219513,1378,0.7189767779390421,0.2169811320754717,3.550798258345428,0.3731253023705854,459,0.04020100502512563,0.6582914572864321,0.10526315789473684,0.39097744360902253,1504,0.5744680851063831,0.7001329787234043,3.40625,0.379931294326241,15.46,15.44,14.02,14.38,-2,2,4
192,1205740569,3,16,15,14,16,669,0.7605177993527508,0.23624595469255663,0.8524590163934426,0.1448087431693989,95,0.9263157894736842,0.1368421052631579,7.021052631578947,0.4394736842105263,771,0.8873626373626373,0.019230769230769232,0.9515738498789347,0.012106537530266344,1383,0.7192697035430224,0.21619667389732466,3.549530007230658,0.37286093034466133,460,0.04020100502512563,0.6582914572864321,0.10861423220973783,0.3895131086142322,1512,0.5750661375661377,0.7003968253968254,3.4113756613756614,0.3800705467372133,15.46,15.42,13.96,14.4,1,2,0
193,1205740570,3,14,14,17,15,672,0.7612903225806451,0.23548387096774193,0.8532608695652174,0.14402173913043478,95,0.9263157894736842,0.1368421052631579,7.021052631578947,0.4394736842105263,773,0.8873626373626373,0.019230769230769232,0.9518072289156626,0.012048192771084338,1393,0.7194903086862887,0.21608040201005024,3.5642498205312276,0.3726968174204355,461,0.04020100502512563,0.6582914572864321,0.11194029850746269,0.3880597014925373,1520,0.5735745614035089,0.7,3.417105263157895,0.3807017543859648,15.4,15.36,14.02,14.44,0,-3,-1
194,1205740571,3,14,16,16,12,678,0.7635782747603834,0.23322683706070288,0.8544474393530997,0.14285714285714285,96,0.9270833333333334,0.13541666666666666,7.020833333333333,0.4401041666666667,775,0.8879781420765027,0.01912568306010929,0.9518072289156626,0.012048192771084338,1403,0.7200641482537421,0.2166785459729152,3.558089807555239,0.3727132335471608,467,0.039603960396039604,0.6534653465346535,0.11439114391143912,0.3874538745387454,1524,0.5733814523184604,0.7007874015748031,3.416010498687664,0.38035870516185466,15.36,15.36,14.02,14.4,-2,-2,2
195,1205740572,3,12,16,13,14,678,0.7635782747603834,0.23322683706070288,0.8544474393530997,0.14285714285714285,97,0.9226804123711341,0.14432989690721648,7.020618556701031,0.44072164948453607,780,0.8867924528301887,0.018867924528301886,0.9518072289156626,0.012048192771084338,1408,0.7194010416666667,0.21732954545454544,3.5688920454545454,0.37281013257575757,469,0.039603960396039604,0.6534653465346535,0.11355311355311355,0.38461538461538464,1531,0.5753320269976052,0.7015022860875245,3.4291312867406925,0.37976268234269533,15.3,15.36,14.0,14.38,-4,-1,-2
196,1205740573,3,14,16,13,16,682,0.7619047619047619,0.23492063492063492,0.8552278820375335,0.14209115281501342,98,0.923469387755102,0.14285714285714285,7.020408163265306,0.4413265306122449,785,0.8877005347593583,0.01871657754010695,0.9520383693045563,0.011990407673860911,1414,0.7195308816595946,0.21711456859971712,3.5685997171145685,0.3726426214049976,474,0.0392156862745098,0.6568627450980392,0.11231884057971014,0.38768115942028986,1539,0.57429066493394,0.7011046133853152,3.424301494476933,0.3797379250595624,15.22,15.34,14.04,14.48,-2,1,-2
197,1205740574,3,17,15,16,13,686,0.7634069400630915,0.2334384858044164,0.8533333333333334,0.144,98,0.923469387755102,0.14285714285714285,7.020408163265306,0.4413265306122449,788,0.888,0.018666666666666668,0.9522673031026253,0.011933174224343675,1421,0.7198569082805537,0.21745249824067558,3.5686136523574947,0.3729181327703495,475,0.03902439024390244,0.6585365853658537,0.11231884057971014,0.38768115942028986,1547,0.5735832794656326,0.7013574660633484,3.4221073044602455,0.3798750269338504,15.22,15.3,14.12,14.46,2,1,4
198,1205740575,3,17,15,16,14,692,0.7648902821316614,0.23197492163009403,0.8548812664907651,0.1424802110817942,99,0.9242424242424242,0.1414141414141414,7.02020202020202,0.44191919191919193,793,0.8882978723404256,0.018617021276595744,0.9527186761229315,0.01182033096926714,1425,0.7206432748538012,0.2168421052631579,3.566315789473684,0.3729239766081871,477,0.03902439024390244,0.6585365853658537,0.11151079136690648,0.38848920863309355,1554,0.5748605748605751,0.7014157014157014,3.4195624195624195,0.3797190047190046,15.3,15.3,14.2,14.46,2,1,3
199,1205740576,3,17,17,14,15,696,0.765625,0.23125,0.856020942408377,0.14136125654450263,100,0.925,0.14,7.02,0.445,796,0.8888888888888888,0.018518518518518517,0.9528301886792453,0.01179245283018868,1430,0.7210955710955711,0.21678321678321677,3.5636363636363635,0.3731934731934732,478,0.038834951456310676,0.6553398058252428,0.11151079136690648,0.38848920863309355,1563,0.5744295158882493,0.7012156110044786,3.415866922584773,0.379451908722542,15.32,15.32,14.2,14.48,0,3,2
200,1205740577,3,14,16,15,13,697,0.7632398753894081,0.2336448598130841,0.856020942408377,0.14136125654450263,101,0.9257425742574258,0.13861386138613863,7.01980198019802,0.4430693069306931,801,0.8891820580474934,0.018469656992084433,0.9509345794392523,0.011682242990654205,1440,0.7212962962962963,0.2152777777777778,3.55625,0.3733217592592592,483,0.038834951456310676,0.6553398058252428,0.10954063604240283,0.38162544169611307,1567,0.5745586045522231,0.7013401403956605,3.4154435226547544,0.37944054456498605,15.32,15.34,14.18,14.46,-2,-1,1
201,1205740578,3,19,14,16,13,702,0.7647058823529411,0.23219814241486067,0.8545454545454545,0.14285714285714285,101,0.9257425742574258,0.13861386138613863,7.01980198019802,0.4430693069306931,809,0.8903394255874674,0.018276762402088774,0.9513888888888888,0.011574074074074073,1442,0.7213361072584374,0.21567267683772537,3.5575589459084607,0.37332408691631985,483,0.038834951456310676,0.6553398058252428,0.10954063604240283,0.38162544169611307,1576,0.5747673434856178,0.7011421319796954,3.4124365482233503,0.37917724196277486,15.4,15.32,14.18,14.44,5,3,6
202,1205740579,3,14,12,17,14,705,0.7661538461538462,0.23076923076923078,0.8549222797927462,0.14248704663212436,102,0.9264705882352942,0.13725490196078433,7.019607843137255,0.4411764705882353,817,0.8886010362694301,0.02072538860103627,0.9496567505720824,0.011441647597254004,1443,0.7211827211827212,0.21552321552321552,3.557865557865558,0.3734118734118734,487,0.038461538461538464,0.6586538461538461,0.10877192982456141,0.37894736842105264,1586,0.5739806641445987,0.699873896595208,3.4066834804539723,0.3796237915090373,15.4,15.28,14.2,14.42,2,-3,0
203,1205740580,3,15,17,15,15,706,0.7668711656441718,0.23006134969325154,0.8549222797927462,0.14248704663212436,102,0.9264705882352942,0.13725490196078433,7.019607843137255,0.4411764705882353,824,0.8891752577319587,0.020618556701030927,0.9502262443438914,0.011312217194570135,1450,0.7214942528735633,0.21586206896551724,3.5586206896551724,0.3732183908045977,488,0.038461538461538464,0.6586538461538461,0.10839160839160839,0.3776223776223776,1595,0.5729362591431558,0.6996865203761755,3.406269592476489,0.37951933124346904,15.44,15.3,14.18,14.46,-2,0,0
