game,seed,teamset,adaptive_persistent,adaptive_reset,full,intentional,p1_resp_obs,p1_p_play_num,p1_p_disc_num,p1_p_play_color,p1_p_disc_color,p1_giving_obs,p1_giving_play_bias,p1_giving_color_bias,p1_giving_conservatism,p1_giving_coverage,p2_resp_obs,p2_p_play_num,p2_p_disc_num,p2_p_play_color,p2_p_disc_color,p2_giving_obs,p2_giving_play_bias,p2_giving_color_bias,p2_giving_conservatism,p2_giving_coverage,p3_resp_obs,p3_p_play_num,p3_p_disc_num,p3_p_play_color,p3_p_disc_color,p3_giving_obs,p3_giving_play_bias,p3_giving_color_bias,p3_giving_conservatism,p3_giving_coverage,ma50_adaptive_persistent,ma50_adaptive_reset,ma50_full,ma50_intentional,diff_persistent_reset,diff_persistent_full,diff_persistent_intentional
14,1205740391,1,13,12,14,13,67,0.6046511627906976,0.023255813953488372,0.5333333333333333,0.13333333333333333,8,0.875,0.375,6.75,0.28125,60,0.5,0.15625,0.47058823529411764,0.058823529411764705,128,0.54296875,0.59375,4.25,0.3951822916666667,31,0.24,0.08,0.25,0.16666666666666666,72,0.7037037037037037,0.6111111111111112,4.722222222222222,0.3657407407407407,13.5,13.071428571428571,12.428571428571429,12.785714285714286,1,-1,0
15,1205740392,1,13,13,13,12,78,0.56,0.02,0.5294117647058824,0.11764705882352941,9,0.8518518518518519,0.4444444444444444,6.777777777777778,0.3333333333333333,63,0.5294117647058824,0.14705882352941177,0.45714285714285713,0.05714285714285714,137,0.5413625304136254,0.5985401459854015,4.240875912408759,0.39659367396593675,33,0.2222222222222222,0.1111111111111111,0.25,0.16666666666666666,75,0.7088888888888889,0.6266666666666667,4.706666666666667,0.3644444444444444,13.466666666666667,13.066666666666666,12.466666666666667,12.733333333333333,0,0,1
16,1205740393,1,15,15,12,13,81,0.5384615384615384,0.019230769230769232,0.5142857142857142,0.11428571428571428,10,0.7666666666666667,0.5,6.8,0.325,70,0.5384615384615384,0.1282051282051282,0.43243243243243246,0.05405405405405406,145,0.5310344827586206,0.6,4.227586206896552,0.40229885057471265,35,0.21428571428571427,0.10714285714285714,0.3076923076923077,0.15384615384615385,81,0.7181069958847737,0.6049382716049383,4.716049382716049,0.3713991769547325,13.5625,13.1875,12.4375,12.75,0,3,2
17,1205740394,1,13,12,12,12,87,0.5370370370370371,0.018518518518518517,0.5384615384615384,0.10256410256410256,10,0.7666666666666667,0.5,6.8,0.325,72,0.5384615384615384,0.1282051282051282,0.4358974358974359,0.05128205128205128,158,0.5305907172995781,0.5822784810126582,4.2405063291139244,0.40875527426160346,37,0.21428571428571427,0.10714285714285714,0.26666666666666666,0.13333333333333333,85,0.7039215686274509,0.5882352941176471,4.729411764705882,0.3774509803921568,13.529411764705882,13.117647058823529,12.411764705882353,12.705882352941176,1,1,1
18,1205740395,1,12,13,12,13,90,0.5263157894736842,0.017543859649122806,0.5384615384615384,0.10256410256410256,11,0.696969696969697,0.5454545454545454,6.818181818181818,0.3409090909090909,81,0.5,0.11363636363636363,0.4883720930232558,0.046511627906976744,164,0.5233739837398373,0.5853658536585366,4.219512195121951,0.4100609756097562,38,0.20689655172413793,0.10344827586206896,0.26666666666666666,0.13333333333333333,92,0.7101449275362318,0.6086956521739131,4.739130434782608,0.3759057971014492,13.444444444444445,13.11111111111111,12.38888888888889,12.722222222222221,-1,0,-1
19,1205740396,1,12,11,14,13,94,0.5423728813559322,0.01694915254237288,0.5365853658536586,0.0975609756097561,11,0.696969696969697,0.5454545454545454,6.818181818181818,0.3409090909090909,84,0.5,0.10869565217391304,0.5,0.045454545454545456,173,0.5337186897880539,0.5953757225433526,4.213872832369942,0.4060693641618498,40,0.23333333333333334,0.1,0.25,0.1875,98,0.7023809523809523,0.6122448979591837,4.724489795918367,0.3732993197278911,13.368421052631579,13.0,12.473684210526315,12.736842105263158,1,-2,-1
20,1205740397,1,14,13,12,12,98,0.5238095238095238,0.015873015873015872,0.5365853658536586,0.0975609756097561,12,0.7222222222222223,0.5,6.833333333333333,0.3541666666666667,89,0.5,0.10416666666666667,0.5106382978723404,0.0425531914893617,183,0.5227686703096539,0.5956284153005464,4.2076502732240435,0.41074681238615673,43,0.21875,0.09375,0.29411764705882354,0.17647058823529413,102,0.6895424836601307,0.6078431372549019,4.7254901960784315,0.37581699346405223,13.4,13.0,12.45,12.7,1,2,2
21,1205740398,1,12,12,12,12,103,0.5303030303030303,0.015151515151515152,0.5348837209302325,0.09302325581395349,12,0.7222222222222223,0.5,6.833333333333333,0.3541666666666667,93,0.5098039215686274,0.09803921568627451,0.5208333333333334,0.041666666666666664,193,0.5215889464594128,0.5958549222797928,4.22279792746114,0.41018998272884294,43,0.21875,0.09375,0.29411764705882354,0.17647058823529413,109,0.7003058103975535,0.5963302752293578,4.724770642201835,0.3769113149847094,13.333333333333334,12.952380952380953,12.428571428571429,12.666666666666666,0,0,0
22,1205740399,1,13,13,13,14,111,0.5211267605633803,0.014084507042253521,0.5434782608695652,0.10869565217391304,13,0.7435897435897437,0.46153846153846156,6.769230769230769,0.34615384615384615,96,0.5094339622641509,0.09433962264150944,0.5102040816326531,0.04081632653061224,203,0.5295566502463054,0.5960591133004927,4.201970443349754,0.407224958949097,45,0.21212121212121213,0.09090909090909091,0.2777777777777778,0.16666666666666666,113,0.7064896755162241,0.6017699115044248,4.787610619469026,0.3746312684365781,13.318181818181818,12.954545454545455,12.454545454545455,12.727272727272727,0,0,-1
23,1205740400,1,14,14,12,12,116,0.5405405405405406,0.013513513513513514,0.5416666666666666,0.10416666666666667,13,0.7435897435897437,0.46153846153846156,6.769230769230769,0.34615384615384615,101,0.5,0.08928571428571429,0.5294117647058824,0.0392156862745098,212,0.5345911949685535,0.6084905660377359,4.212264150943396,0.4111635220125787,47,0.2,0.11428571428571428,0.2777777777777778,0.16666666666666666,119,0.7002801120448179,0.5798319327731093,4.764705882352941,0.376750700280112,13.347826086956522,13.0,12.434782608695652,12.695652173913043,0,2,2
24,1205740401,1,14,13,10,13,120,0.5394736842105263,0.013157894736842105,0.54,0.12,13,0.7435897435897437,0.46153846153846156,6.769230769230769,0.34615384615384615,105,0.5084745762711864,0.0847457627118644,0.5192307692307693,0.038461538461538464,219,0.5357686453576864,0.6118721461187214,4.210045662100456,0.40943683409436843,52,0.21052631578947367,0.10526315789473684,0.25,0.15,125,0.7066666666666667,0.568,4.776,0.37466666666666665,13.375,13.0,12.333333333333334,12.708333333333334,1,4,1
25,1205740402,1,11,12,12,10,125,0.5316455696202531,0.012658227848101266,0.5384615384615384,0.1346153846153846,13,0.7435897435897437,0.46153846153846156,6.769230769230769,0.34615384615384615,109,0.5166666666666667,0.08333333333333333,0.509090909090909,0.03636363636363636,229,0.5320232896652111,0.6026200873362445,4.222707423580786,0.41011644832605537,53,0.20512820512820512,0.1282051282051282,0.25,0.15,133,0.6942355889724311,0.5639097744360902,4.7518796992481205,0.3746867167919799,13.28,12.96,12.32,12.6,-1,-1,1
26,1205740403,1,16,14,13,12,128,0.5365853658536586,0.012195121951219513,0.5384615384615384,0.1346153846153846,13,0.7435897435897437,0.46153846153846156,6.769230769230769,0.34615384615384615,113,0.5161290322580645,0.08064516129032258,0.5087719298245614,0.03508771929824561,239,0.5278940027894002,0.606694560669456,4.2301255230125525,0.4117852161785217,55,0.21951219512195122,0.12195121951219512,0.25,0.15,139,0.7002398081534772,0.5611510791366906,4.733812949640288,0.37829736211031173,13.384615384615385,13.0,12.346153846153847,12.576923076923077,2,3,4
27,1205740404,1,14,14,12,14,130,0.5476190476190477,0.011904761904761904,0.5384615384615384,0.1346153846153846,13,0.7435897435897437,0.46153846153846156,6.769230769230769,0.34615384615384615,116,0.5079365079365079,0.09523809523809523,0.4915254237288136,0.03389830508474576,253,0.525691699604743,0.6007905138339921,4.221343873517786,0.4123847167325429,58,0.20930232558139536,0.11627906976744186,0.2857142857142857,0.14285714285714285,143,0.6911421911421911,0.5594405594405595,4.734265734265734,0.3799533799533799,13.407407407407407,13.037037037037036,12.333333333333334,12.62962962962963,0,2,0
28,1205740405,1,13,10,15,13,137,0.5568181818181818,0.011363636363636364,0.509090909090909,0.12727272727272726,14,0.761904761904762,0.5,6.785714285714286,0.35714285714285715,119,0.5,0.09090909090909091,0.4915254237288136,0.03389830508474576,263,0.5335868187579215,0.6083650190114068,4.212927756653992,0.4109632446134348,62,0.2,0.1111111111111111,0.2608695652173913,0.17391304347826086,146,0.6940639269406392,0.5547945205479452,4.739726027397261,0.3789954337899543,13.392857142857142,12.928571428571429,12.428571428571429,12.642857142857142,3,-2,0
29,1205740406,1,13,14,10,13,140,0.5604395604395604,0.01098901098901099,0.509090909090909,0.12727272727272726,14,0.761904761904762,0.5,6.785714285714286,0.35714285714285715,123,0.4852941176470588,0.08823529411764706,0.4918032786885246,0.03278688524590164,274,0.5346715328467153,0.6058394160583942,4.233576642335766,0.4099756690997568,64,0.2,0.1111111111111111,0.28,0.16,153,0.6851851851851851,0.5555555555555556,4.718954248366013,0.37636165577342046,13.379310344827585,12.96551724137931,12.344827586206897,12.655172413793103,-1,3,0
30,1205740407,1,12,13,11,12,149,0.5567010309278351,0.020618556701030927,0.5344827586206896,0.1206896551724138,14,0.761904761904762,0.5,6.785714285714286,0.35714285714285715,125,0.4927536231884058,0.08695652173913043,0.4838709677419355,0.03225806451612903,286,0.5291375291375292,0.6048951048951049,4.20979020979021,0.41200466200466207,68,0.19148936170212766,0.1276595744680851,0.25925925925925924,0.18518518518518517,156,0.688034188034188,0.5576923076923077,4.75,0.375534188034188,13.333333333333334,12.966666666666667,12.3,12.633333333333333,-1,1,0
31,1205740408,1,14,12,14,11,155,0.5445544554455446,0.0297029702970297,0.55,0.11666666666666667,15,0.7777777777777779,0.5333333333333333,6.8,0.35,132,0.4794520547945205,0.0821917808219178,0.47692307692307695,0.03076923076923077,297,0.5331088664421998,0.6060606060606061,4.185185185185185,0.41021324354657696,68,0.19148936170212766,0.1276595744680851,0.25925925925925924,0.18518518518518517,159,0.6844863731656184,0.559748427672956,4.754716981132075,0.37788259958071274,13.35483870967742,12.935483870967742,12.35483870967742,12.580645161290322,2,0,3
32,1205740409,1,14,14,13,11,158,0.5480769230769231,0.028846153846153848,0.55,0.11666666666666667,16,0.7916666666666667,0.5,6.8125,0.34375,135,0.4864864864864865,0.08108108108108109,0.4626865671641791,0.029850746268656716,308,0.5319264069264069,0.6168831168831169,4.1980519480519485,0.41017316017316025,73,0.19607843137254902,0.13725490196078433,0.25,0.17857142857142858,162,0.6872427983539094,0.5617283950617284,4.7592592592592595,0.37705761316872427,13.375,12.96875,12.375,12.53125,0,1,3
33,1205740410,1,15,15,12,11,163,0.5377358490566038,0.02830188679245283,0.5714285714285714,0.1111111111111111,17,0.803921568627451,0.47058823529411764,6.823529411764706,0.3382352941176471,136,0.48,0.08,0.4626865671641791,0.029850746268656716,319,0.5402298850574713,0.6175548589341693,4.19435736677116,0.40935214211076293,77,0.2037037037037037,0.14814814814814814,0.2413793103448276,0.1724137931034483,165,0.6898989898989899,0.5575757575757576,4.757575757575758,0.37929292929292924,13.424242424242424,13.030303030303031,12.363636363636363,12.484848484848484,0,3,4
34,1205740411,1,13,13,13,13,170,0.5267857142857143,0.03571428571428571,0.578125,0.109375,18,0.8148148148148149,0.4444444444444444,6.777777777777778,0.3472222222222222,142,0.47435897435897434,0.07692307692307693,0.4714285714285714,0.02857142857142857,328,0.5340447154471545,0.6158536585365854,4.185975609756097,0.41031504065040664,79,0.2037037037037037,0.14814814814814814,0.22580645161290322,0.16129032258064516,166,0.6917670682730923,0.5602409638554217,4.753012048192771,0.3785140562248996,13.411764705882353,13.029411764705882,12.382352941176471,12.5,0,0,0
35,1205740412,1,13,12,12,12,173,0.5304347826086957,0.034782608695652174,0.578125,0.109375,18,0.8148148148148149,0.4444444444444444,6.777777777777778,0.3472222222222222,146,0.46835443037974683,0.0759493670886076,0.4520547945205479,0.0273972602739726,338,0.5330374753451677,0.6153846153846154,4.195266272189349,0.408777120315582,80,0.2037037037037037,0.14814814814814814,0.21875,0.15625,174,0.6886973180076628,0.5517241379310345,4.735632183908046,0.3769157088122605,13.4,13.0,12.371428571428572,12.485714285714286,1,1,1
36,1205740413,1,13,12,11,11,175,0.5258620689655172,0.034482758620689655,0.5846153846153846,0.1076923076923077,18,0.8148148148148149,0.4444444444444444,6.777777777777778,0.3472222222222222,150,0.475,0.075,0.4342105263157895,0.02631578947368421,348,0.5263409961685824,0.6149425287356322,4.204022988505747,0.40565134099616873,80,0.2037037037037037,0.14814814814814814,0.21875,0.15625,183,0.6885245901639344,0.546448087431694,4.715846994535519,0.3816029143897996,13.38888888888889,12.972222222222221,12.333333333333334,12.444444444444445,1,2,2
37,1205740414,1,13,12,14,13,179,0.5210084033613446,0.03361344537815126,0.5909090909090909,0.10606060606060606,19,0.7719298245614036,0.47368421052631576,6.7894736842105265,0.35526315789473684,158,0.4883720930232558,0.06976744186046512,0.4358974358974359,0.02564102564102564,356,0.528558052434457,0.6123595505617978,4.196629213483146,0.4056647940074908,83,0.19298245614035087,0.17543859649122806,0.21875,0.15625,186,0.6935483870967742,0.553763440860215,4.71505376344086,0.3808243727598566,13.378378378378379,12.945945945945946,12.378378378378379,12.45945945945946,1,-1,0
38,1205740415,1,13,12,12,12,185,0.5245901639344263,0.040983606557377046,0.5797101449275363,0.10144927536231885,20,0.7833333333333334,0.5,6.8,0.35,160,0.5,0.06818181818181818,0.4358974358974359,0.02564102564102564,367,0.533151680290645,0.6103542234332425,4.198910081743869,0.40372388737511367,86,0.18333333333333332,0.18333333333333332,0.21875,0.15625,190,0.6947368421052632,0.5631578947368421,4.7105263157894735,0.3807017543859649,13.368421052631579,12.921052631578947,12.368421052631579,12.447368421052632,1,1,1
39,1205740416,1,11,14,11,12,191,0.5238095238095238,0.047619047619047616,0.5633802816901409,0.09859154929577464,21,0.7936507936507937,0.5238095238095238,6.809523809523809,0.34523809523809523,163,0.5,0.06666666666666667,0.4430379746835443,0.02531645569620253,379,0.5197889182058049,0.6121372031662269,4.189973614775726,0.4054529463500441,90,0.1774193548387097,0.1774193548387097,0.20588235294117646,0.20588235294117646,193,0.6968911917098446,0.5699481865284974,4.709844559585492,0.3799654576856649,13.307692307692308,12.948717948717949,12.333333333333334,12.435897435897436,-3,0,-1
40,1205740417,1,13,13,14,13,193,0.5275590551181102,0.047244094488188976,0.5555555555555556,0.1111111111111111,22,0.8030303030303031,0.5,6.818181818181818,0.3409090909090909,167,0.4946236559139785,0.06451612903225806,0.45,0.025,390,0.5217948717948718,0.6128205128205129,4.18974358974359,0.4047008547008548,93,0.171875,0.171875,0.2,0.22857142857142856,198,0.6944444444444444,0.5707070707070707,4.696969696969697,0.37920875420875416,13.3,12.95,12.375,12.45,0,-1,0
41,1205740418,1,14,13,11,11,197,0.5271317829457365,0.046511627906976744,0.5540540540540541,0.10810810810810811,23,0.7681159420289856,0.5217391304347826,6.826086956521739,0.33695652173913043,173,0.4948453608247423,0.061855670103092786,0.45121951219512196,0.024390243902439025,399,0.5208855472013367,0.6165413533834586,4.197994987468672,0.40309106098579794,94,0.171875,0.171875,0.19444444444444445,0.2222222222222222,204,0.6985294117647058,0.5735294117647058,4.705882352941177,0.377859477124183,13.317073170731707,12.951219512195122,12.341463414634147,12.414634146341463,1,3,3
42,1205740419,1,13,13,12,13,204,0.5298507462686567,0.04477611940298507,0.5394736842105263,0.13157894736842105,23,0.7681159420289856,0.5217391304347826,6.826086956521739,0.33695652173913043,177,0.5,0.06,0.4578313253012048,0.024096385542168676,409,0.5248573757131215,0.6185819070904646,4.200488997555012,0.4032192339038306,97,0.16666666666666666,0.18181818181818182,0.21621621621621623,0.21621621621621623,208,0.7011217948717949,0.5769230769230769,4.711538461538462,0.37900641025641024,13.30952380952381,12.952380952380953,12.333333333333334,12.428571428571429,0,1,0
43,1205740420,1,12,12,14,11,207,0.5401459854014599,0.043795620437956206,0.5394736842105263,0.13157894736842105,23,0.7681159420289856,0.5217391304347826,6.826086956521739,0.33695652173913043,180,0.49019607843137253,0.058823529411764705,0.4642857142857143,0.023809523809523808,420,0.5253968253968255,0.6261904761904762,4.207142857142857,0.4017857142857144,102,0.15942028985507245,0.18840579710144928,0.23076923076923078,0.23076923076923078,213,0.701095461658842,0.568075117370892,4.713615023474178,0.37910798122065725,13.279069767441861,12.930232558139535,12.372093023255815,12.395348837209303,0,-2,1
44,1205740421,1,14,14,11,12,207,0.5401459854014599,0.043795620437956206,0.5394736842105263,0.13157894736842105,24,0.7777777777777778,0.5416666666666666,6.833333333333333,0.34375,183,0.49038461538461536,0.057692307692307696,0.47058823529411764,0.023529411764705882,429,0.524864024864025,0.627039627039627,4.212121212121212,0.39937839937839953,104,0.16901408450704225,0.18309859154929578,0.23076923076923078,0.23076923076923078,221,0.6892911010558069,0.5610859728506787,4.6923076923076925,0.37481146304675717,13.295454545454545,12.954545454545455,12.340909090909092,12.386363636363637,0,3,2
45,1205740422,1,11,11,11,10,208,0.5434782608695652,0.043478260869565216,0.5394736842105263,0.13157894736842105,24,0.7777777777777778,0.5416666666666666,6.833333333333333,0.34375,184,0.49038461538461536,0.057692307692307696,0.46511627906976744,0.023255813953488372,441,0.5302343159486017,0.6281179138321995,4.210884353741497,0.3981481481481483,113,0.15789473684210525,0.17105263157894737,0.20930232558139536,0.20930232558139536,224,0.6912202380952381,0.5625,4.691964285714286,0.3742559523809524,13.244444444444444,12.911111111111111,12.311111111111112,12.333333333333334,0,0,1
46,1205740423,1,15,15,12,13,208,0.5434782608695652,0.043478260869565216,0.5394736842105263,0.13157894736842105,24,0.7777777777777778,0.5416666666666666,6.833333333333333,0.34375,186,0.5,0.05660377358490566,0.46511627906976744,0.023255813953488372,451,0.5284552845528456,0.6252771618625277,4.219512195121951,0.3987435328898745,113,0.15789473684210525,0.17105263157894737,0.20930232558139536,0.20930232558139536,234,0.6923076923076923,0.5555555555555556,4.688034188034188,0.37856125356125353,13.282608695652174,12.956521739130435,12.304347826086957,12.347826086956522,0,3,2
47,1205740424,1,13,12,13,12,213,0.5384615384615384,0.04895104895104895,0.5394736842105263,0.13157894736842105,25,0.7866666666666667,0.56,6.84,0.35,192,0.5,0.05454545454545454,0.4659090909090909,0.03409090909090909,460,0.5242753623188406,0.6217391304347826,4.217391304347826,0.39800724637681173,114,0.15584415584415584,0.16883116883116883,0.20930232558139536,0.20930232558139536,239,0.6861924686192469,0.5606694560669456,4.677824267782427,0.37796373779637377,13.27659574468085,12.936170212765957,12.319148936170214,12.340425531914894,1,0,1
48,1205740425,1,12,12,12,12,216,0.5379310344827586,0.04827586206896552,0.5454545454545454,0.12987012987012986,26,0.7564102564102565,0.5769230769230769,6.8076923076923075,0.34615384615384615,194,0.5045045045045045,0.05405405405405406,0.4606741573033708,0.033707865168539325,469,0.5291400142146412,0.6247334754797441,4.226012793176972,0.39729921819474073,116,0.16666666666666666,0.16666666666666666,0.20454545454545456,0.20454545454545456,243,0.6872427983539094,0.5637860082304527,4.679012345679013,0.377914951989026,13.25,12.916666666666666,12.3125,12.333333333333334,0,0,0
49,1205740426,1,13,12,13,13,223,0.5234899328859061,0.04697986577181208,0.55,0.1375,27,0.7654320987654322,0.5925925925925926,6.814814814814815,0.3425925925925926,196,0.5,0.05357142857142857,0.4666666666666667,0.03333333333333333,479,0.5274878218510788,0.6221294363256785,4.219206680584551,0.39631176061238704,118,0.1625,0.1625,0.20454545454545456,0.20454545454545456,249,0.6907630522088354,0.5582329317269076,4.694779116465863,0.37784471218206156,13.244897959183673,12.89795918367347,12.326530612244898,12.346938775510203,1,0,0
50,1205740427,1,13,14,14,11,230,0.5163398692810458,0.05228758169934641,0.5421686746987951,0.13253012048192772,27,0.7654320987654322,0.5925925925925926,6.814814814814815,0.3425925925925926,200,0.5,0.05263157894736842,0.4673913043478261,0.043478260869565216,490,0.5289115646258505,0.6122448979591837,4.224489795918367,0.3955782312925171,121,0.16049382716049382,0.16049382716049382,0.1956521739130435,0.21739130434782608,253,0.6877470355731226,0.5612648221343873,4.695652173913044,0.37779973649538867,13.24,12.92,12.36,12.32,-1,-1,2
51,1205740428,1,14,14,14,15,232,0.5161290322580645,0.05161290322580645,0.5421686746987951,0.13253012048192772,27,0.7654320987654322,0.5925925925925926,6.814814814814815,0.3425925925925926,205,0.5042735042735043,0.05128205128205128,0.4574468085106383,0.0425531914893617,503,0.5278330019880717,0.6123260437375746,4.21868787276342,0.39529489728296896,127,0.1724137931034483,0.1724137931034483,0.1956521739130435,0.21739130434782608,255,0.6901960784313725,0.5607843137254902,4.698039215686275,0.376797385620915,13.24,12.92,12.38,12.36,0,0,-1
